epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
171,24518.4,0.9771,10.0693,0.90065,0.80411,0.31124,0.48341,0.3593,0.8148,8.90942,0.81716,8.78e-05,8.78e-05,8.78e-05
172,24665.1,0.96671,10.1034,0.90228,0.78114,0.31785,0.48191,0.35221,0.82657,8.85798,0.82031,8.714e-05,8.714e-05,8.714e-05
173,24815.2,1.0057,10.3325,0.90773,0.80569,0.31476,0.48296,0.35199,0.79001,8.82529,0.81317,8.648e-05,8.648e-05,8.648e-05
174,24959.7,0.93195,9.79916,0.89179,0.8037,0.31292,0.48454,0.35946,0.77934,8.7824,0.81423,8.582e-05,8.582e-05,8.582e-05
175,25110.7,0.96946,9.98545,0.88489,0.78593,0.31292,0.4763,0.35432,0.83601,8.80347,0.81605,8.516e-05,8.516e-05,8.516e-05
176,25260.3,0.96238,10.0631,0.89411,0.79156,0.3145,0.47604,0.35525,0.7615,8.7297,0.8097,8.45e-05,8.45e-05,8.45e-05
177,25408.2,0.98001,9.95154,0.89269,0.79834,0.31302,0.47309,0.35294,0.8173,8.73185,0.81401,8.384e-05,8.384e-05,8.384e-05
178,25557.7,0.99823,10.2394,0.89905,0.78321,0.30962,0.47939,0.35328,0.79894,8.75823,0.81424,8.318e-05,8.318e-05,8.318e-05
179,25698.3,0.95529,9.95826,0.89431,0.78594,0.31469,0.47512,0.34772,0.82011,8.80398,0.81716,8.252e-05,8.252e-05,8.252e-05
180,25822.3,0.97239,10.008,0.89311,0.77958,0.31658,0.47174,0.35722,0.75908,8.73108,0.80793,8.186e-05,8.186e-05,8.186e-05
181,25997.4,0.96752,9.87157,0.89374,0.80097,0.31011,0.47517,0.35779,0.77899,8.73135,0.81308,8.12e-05,8.12e-05,8.12e-05
182,26169.5,0.97365,9.98389,0.89981,0.80256,0.31241,0.47576,0.36175,0.7401,8.66203,0.81035,8.054e-05,8.054e-05,8.054e-05
183,26344.2,0.97072,10.079,0.89412,0.78608,0.31454,0.47733,0.36314,0.77731,8.68146,0.81411,7.988e-05,7.988e-05,7.988e-05
184,26519.6,0.96311,10.1239,0.88497,0.79,0.31507,0.48237,0.36642,0.79976,8.77663,0.81659,7.922e-05,7.922e-05,7.922e-05
185,26685.8,0.95408,9.8205,0.88514,0.79686,0.31734,0.48185,0.36464,0.76113,8.74756,0.81213,7.856e-05,7.856e-05,7.856e-05
186,26858.4,0.98992,10.0784,0.89844,0.82739,0.31023,0.47462,0.35701,0.78743,8.76291,0.81421,7.79e-05,7.79e-05,7.79e-05
187,27035.6,0.97738,9.99007,0.88905,0.83031,0.30967,0.48027,0.3623,0.7627,8.72735,0.8114,7.724e-05,7.724e-05,7.724e-05
188,27206.1,0.97054,9.98211,0.88998,0.83357,0.3098,0.47324,0.35852,0.7994,8.75783,0.81302,7.658e-05,7.658e-05,7.658e-05
189,27376.1,0.97277,9.97859,0.89621,0.82131,0.31027,0.47665,0.36132,0.72777,8.77664,0.80956,7.592e-05,7.592e-05,7.592e-05
190,27528.9,0.97316,10.0503,0.8971,0.80918,0.31511,0.48359,0.35933,0.72552,8.75925,0.81462,7.526e-05,7.526e-05,7.526e-05
191,27678.9,0.95139,9.922,0.8847,0.78706,0.31561,0.47984,0.3597,0.7898,8.80734,0.81422,7.46e-05,7.46e-05,7.46e-05
192,27831.1,0.97133,9.9712,0.89528,0.81301,0.31219,0.48493,0.36845,0.85605,8.76841,0.81887,7.394e-05,7.394e-05,7.394e-05
193,27978.1,0.97314,9.92494,0.89838,0.82224,0.31056,0.48683,0.3702,0.77954,8.6665,0.81126,7.328e-05,7.328e-05,7.328e-05
194,28129,0.94788,9.96375,0.87962,0.80116,0.31292,0.48456,0.36383,0.82944,8.72299,0.81398,7.262e-05,7.262e-05,7.262e-05
195,28275.3,0.96945,10.0532,0.89349,0.76857,0.31155,0.48449,0.36797,0.76523,8.68923,0.81437,7.196e-05,7.196e-05,7.196e-05
196,28424.2,0.95589,9.82794,0.89991,0.77972,0.31292,0.47972,0.36398,0.76151,8.71827,0.81177,7.13e-05,7.13e-05,7.13e-05
197,28570.4,0.96921,9.8763,0.88842,0.7819,0.31047,0.47958,0.36636,0.77162,8.72169,0.81219,7.064e-05,7.064e-05,7.064e-05
198,28725.6,0.94883,9.95935,0.89013,0.77012,0.31323,0.47377,0.36104,0.79226,8.74075,0.81144,6.998e-05,6.998e-05,6.998e-05
199,28873.9,0.97747,10.0331,0.89281,0.80739,0.31008,0.48307,0.37365,0.729,8.69939,0.80708,6.932e-05,6.932e-05,6.932e-05
200,29024,0.97005,9.93776,0.89977,0.83486,0.31246,0.48238,0.36063,0.80488,8.81436,0.81476,6.866e-05,6.866e-05,6.866e-05
201,29169.6,0.96349,9.93773,0.8832,0.81796,0.31292,0.48027,0.35335,0.78167,8.8015,0.8117,6.8e-05,6.8e-05,6.8e-05
202,29315.1,0.9507,9.81057,0.88481,0.85145,0.31817,0.48383,0.36504,0.75021,8.70615,0.80631,6.734e-05,6.734e-05,6.734e-05
