epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
4,484.487,0.89126,1.9617,0.87976,0.26783,0.38594,0.32228,0.23657,0.77994,1.76458,0.85068,9.406e-05,9.406e-05,9.406e-05
5,615.089,0.86006,1.93968,0.87965,0.22183,0.50006,0.32397,0.24164,0.74048,1.73001,0.84528,9.208e-05,9.208e-05,9.208e-05
11,1328.89,0.7687,1.76885,0.84714,0.27561,0.48452,0.36469,0.28199,0.71391,1.64194,0.84058,8.02e-05,8.02e-05,8.02e-05
6,750.132,0.84917,1.90761,0.87282,0.22173,0.58329,0.33747,0.25492,0.72739,1.70484,0.84507,9.01e-05,9.01e-05,9.01e-05
12,1483.37,0.74792,1.78609,0.85476,0.34925,0.35699,0.36883,0.28581,0.62561,1.63084,0.8345,7.822e-05,7.822e-05,7.822e-05
7,886.66,0.81238,1.85899,0.86184,0.23015,0.47803,0.34558,0.26366,0.71963,1.67642,0.84203,8.812e-05,8.812e-05,8.812e-05
13,1642.45,0.75572,1.79895,0.85837,0.50681,0.24919,0.37649,0.28552,0.77563,1.63809,0.84101,7.624e-05,7.624e-05,7.624e-05
8,1022.07,0.78809,1.85803,0.86197,0.37948,0.28751,0.34636,0.26772,0.72507,1.67313,0.84198,8.614e-05,8.614e-05,8.614e-05
14,1795.23,0.7391,1.75174,0.84815,0.57216,0.24494,0.37021,0.28365,0.70437,1.62055,0.83517,7.426e-05,7.426e-05,7.426e-05
9,1152.37,0.77907,1.82537,0.85819,0.2712,0.46725,0.35572,0.27309,0.70471,1.65926,0.8409,8.416e-05,8.416e-05,8.416e-05
15,1945.73,0.74626,1.78848,0.85019,0.49811,0.26086,0.36949,0.28336,0.70206,1.63215,0.83411,7.228e-05,7.228e-05,7.228e-05
10,1284.76,0.77974,1.8276,0.8605,0.26158,0.51705,0.35949,0.27769,0.6965,1.65306,0.83977,8.218e-05,8.218e-05,8.218e-05
16,2097.21,0.70875,1.76814,0.8465,0.43269,0.29445,0.37694,0.29114,0.69662,1.62748,0.83295,7.03e-05,7.03e-05,7.03e-05
11,1414.58,0.7687,1.76885,0.84714,0.27561,0.48452,0.36469,0.28199,0.71391,1.64194,0.84058,8.02e-05,8.02e-05,8.02e-05
17,2251.78,0.72643,1.77516,0.85339,0.32565,0.42027,0.37779,0.29119,0.63502,1.61054,0.82979,6.832e-05,6.832e-05,6.832e-05
12,1547.22,0.74792,1.78609,0.85476,0.34925,0.35699,0.36883,0.28581,0.62561,1.63084,0.8345,7.822e-05,7.822e-05,7.822e-05
13,1681.38,0.75572,1.79895,0.85837,0.50681,0.24919,0.37649,0.28552,0.77563,1.63809,0.84101,7.624e-05,7.624e-05,7.624e-05
18,2406.79,0.71554,1.74663,0.84795,0.33924,0.41401,0.37598,0.29246,0.62126,1.60331,0.82804,6.634e-05,6.634e-05,6.634e-05
14,1815.84,0.7391,1.75174,0.84815,0.57216,0.24494,0.37021,0.28365,0.70437,1.62055,0.83517,7.426e-05,7.426e-05,7.426e-05
19,2561.67,0.7246,1.77815,0.84292,0.53603,0.24912,0.37758,0.29303,0.68349,1.60609,0.82896,6.436e-05,6.436e-05,6.436e-05
15,1947.66,0.74626,1.78848,0.85019,0.49811,0.26086,0.36949,0.28336,0.70206,1.63215,0.83411,7.228e-05,7.228e-05,7.228e-05
20,2714.63,0.71236,1.77816,0.85076,0.53909,0.25095,0.38314,0.29725,0.69522,1.60686,0.82957,6.238e-05,6.238e-05,6.238e-05
16,2078.1,0.70875,1.76814,0.8465,0.43269,0.29445,0.37694,0.29114,0.69662,1.62748,0.83295,7.03e-05,7.03e-05,7.03e-05
21,2865.86,0.68463,1.7027,0.83725,0.57457,0.23784,0.38135,0.29782,0.66065,1.59973,0.82591,6.04e-05,6.04e-05,6.04e-05
17,2209.91,0.72643,1.77516,0.85339,0.32565,0.42027,0.37779,0.29119,0.63502,1.61054,0.82979,6.832e-05,6.832e-05,6.832e-05
22,3019.93,0.7283,1.74697,0.85076,0.52136,0.26415,0.38772,0.30384,0.65131,1.59585,0.82522,5.842e-05,5.842e-05,5.842e-05
18,2341.6,0.71554,1.74663,0.84795,0.33924,0.41401,0.37598,0.29246,0.62126,1.60331,0.82804,6.634e-05,6.634e-05,6.634e-05
23,3172.13,0.6895,1.7203,0.84082,0.48093,0.28877,0.38951,0.3067,0.6218,1.57884,0.82372,5.644e-05,5.644e-05,5.644e-05
19,2473.2,0.7246,1.77815,0.84292,0.53603,0.24912,0.37758,0.29303,0.68349,1.60609,0.82896,6.436e-05,6.436e-05,6.436e-05
20,2605.5,0.71236,1.77816,0.85076,0.53909,0.25095,0.38314,0.29725,0.69522,1.60686,0.82957,6.238e-05,6.238e-05,6.238e-05
24,3323.27,0.68511,1.68647,0.84164,0.56199,0.2606,0.39653,0.30841,0.63147,1.57033,0.82097,5.446e-05,5.446e-05,5.446e-05
21,2738.83,0.68463,1.7027,0.83725,0.57457,0.23784,0.38135,0.29782,0.66065,1.59973,0.82591,6.04e-05,6.04e-05,6.04e-05
25,3476.16,0.68548,1.66907,0.84649,0.53688,0.25881,0.39557,0.30346,0.65005,1.56689,0.82075,5.248e-05,5.248e-05,5.248e-05
22,2870.89,0.7283,1.74697,0.85076,0.52136,0.26415,0.38772,0.30384,0.65131,1.59585,0.82522,5.842e-05,5.842e-05,5.842e-05
26,3626.38,0.66786,1.69538,0.8414,0.59335,0.24334,0.39398,0.30961,0.6028,1.56961,0.8201,5.05e-05,5.05e-05,5.05e-05
23,3001.9,0.6895,1.7203,0.84082,0.48093,0.28877,0.38951,0.3067,0.6218,1.57884,0.82372,5.644e-05,5.644e-05,5.644e-05
27,3778.79,0.6946,1.72087,0.84572,0.54811,0.25706,0.40026,0.31469,0.61606,1.57261,0.82066,4.852e-05,4.852e-05,4.852e-05
24,3135.23,0.68511,1.68647,0.84164,0.56199,0.2606,0.39653,0.30841,0.63147,1.57033,0.82097,5.446e-05,5.446e-05,5.446e-05
28,3933.09,0.66991,1.69466,0.84038,0.50915,0.28813,0.39993,0.312,0.61529,1.56576,0.81968,4.654e-05,4.654e-05,4.654e-05
25,3264.65,0.68548,1.66907,0.84649,0.53688,0.25881,0.39557,0.30346,0.65005,1.56689,0.82075,5.248e-05,5.248e-05,5.248e-05
29,4084.12,0.68886,1.70085,0.84446,0.52703,0.27976,0.40009,0.31134,0.64635,1.5697,0.8223,4.456e-05,4.456e-05,4.456e-05
26,3395.19,0.66786,1.69538,0.8414,0.59335,0.24334,0.39398,0.30961,0.6028,1.56961,0.8201,5.05e-05,5.05e-05,5.05e-05
30,4237.72,0.68158,1.68381,0.84283,0.57304,0.26008,0.39853,0.31588,0.58304,1.56096,0.81854,4.258e-05,4.258e-05,4.258e-05
27,3528.47,0.6946,1.72087,0.84572,0.54811,0.25706,0.40026,0.31469,0.61606,1.57261,0.82066,4.852e-05,4.852e-05,4.852e-05
28,3661.68,0.66991,1.69466,0.84038,0.50915,0.28813,0.39993,0.312,0.61529,1.56576,0.81968,4.654e-05,4.654e-05,4.654e-05
31,4390.85,0.67061,1.69943,0.83456,0.57402,0.27006,0.40555,0.31912,0.60751,1.55529,0.82015,4.06e-05,4.06e-05,4.06e-05
29,3791.5,0.68886,1.70085,0.84446,0.52703,0.27976,0.40009,0.31134,0.64635,1.5697,0.8223,4.456e-05,4.456e-05,4.456e-05
32,4540.97,0.67592,1.70532,0.83355,0.57486,0.26786,0.40046,0.31683,0.60809,1.55557,0.818,3.862e-05,3.862e-05,3.862e-05
30,3925.85,0.68158,1.68381,0.84283,0.57304,0.26008,0.39853,0.31588,0.58304,1.56096,0.81854,4.258e-05,4.258e-05,4.258e-05
